*ItemCode,ItemName,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate
18-SF-820-12-BLK,SF-820-12-BLK Flare Cap,.,£8.82,51111.0,,.,11.0,41112.0,GST on Income
BUL-RB30-CH-1,C/O CNC Head ,C/O CNC Head ,,,,C/O CNC Head ,3300.0,41112.0,GST on Income
36-RB30-Install-Cam,Install-Cam lifter & rockers,.,,,,.,440.0,41112.0,GST on Income
48-Cam-Tunnel,m TunnelBore CaM,.,£0.00,58000.0,,.,17.0,41112.0,GST on Income
78-CNC-Port-8cyl-2V,CNC port 632 BB heads,.,,,,.,0.0,41113.0,GST on Income
76-CNC-Port-6cyl,CNC port 4 vlv 6cyl head,.,,,,.,1650.0,41113.0,GST on Income
16-RB26-CopperAlloyIntVlvSeat,VS37-7-8.5-B1 Seat Insert,VS37-7-8.5-B1 Seat Insert,£38.28,51111.0,,VS37-7-8.5-B1 Seat Insert,50.0,41112.0,GST on Income
16-RB26-CopperAlloyExVlvSeat,VS33-24-8.8-BX Ex Vlv Seat Ins,VS33-24-8.8-BX Ex Vlv Seat Ins,£38.28,51111.0,,VS33-24-8.8-BX Ex Vlv Seat Ins,50.0,41112.0,GST on Income
48-Check Tunnel,Tension mains & check tunnel,Tension mains & check tunnel,£54.90,51130.0,,Tension mains & check tunnel,165.0,41112.0,GST on Income
48-Blueprint rods,Measure B/E & S/E Resize S/E,Measure B/E & S/E Resize S/E,,,,Measure B/E & S/E Resize S/E,220.0,41112.0,GST on Income
38-Fit-Guides,Fit Guides,Fit Guides,,,,Fit Guides,15.0,41112.0,GST on Income
16-RB26-Valve-Guides-Ex,GDE-NSR7-ET-12,GDE-NSR7-ET-12,£7.36,51111.0,,GDE-NSR7-ET-12,13.0,41112.0,GST on Income
16-RB26-Vave-Guides-In,GDE-NSR6-I-12,GDE-NSR6-I-12,£0.00,51111.0,,GDE-NSR6-I-12,13.0,41112.0,GST on Income
18-SBC-50cc-Pump Diaphram,HO135-9 Holley Carb 50cc Acc P,.,£47.15,51111.0,,.,77.0,41112.0,GST on Income
66-2J-SparkPlugTube,2J-SparkPlugTube,.,£44.00,58010.0,,.,,,BAS Excluded
24-Hon-Bolt-Tensioner,90033PNA000Bolt Tensioner,90033PNA000Bolt Tensioner,£14.97,51111.0,,90033PNA000Bolt Tensioner,25.0,41112.0,GST on Income
14-Hon-Roller-Rockers,RR8000 Ferrea Roller Rockers,RR8000 Ferrea Roller Rockers,"£2,029.50",51111.0,,RR8000 Ferrea Roller Rockers,2654.0,41112.0,GST on Income
14-Hon-Cam-Gears,304-05-0300 Skunk2 Pro C/Gears,304-05-0300 Skunk2 Pro C/Gears,£887.70,51111.0,,304-05-0300 Skunk2 Pro C/Gears,1169.0,41112.0,GST on Income
28-SBC-CR-Brng-Calico,CB663HXC,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
38-Machine-Manifold,Machine intake manifols to sui,.,,,,.,325.0,41112.0,GST on Income
38-Matchport Spacers,Matchport spacers to suit mani,.,,,,.,910.0,41112.0,GST on Income
48-Cut-Piston-Valve-Relief,Cut piston valve relief for pi,.,,,,.,455.0,41112.0,GST on Income
18-Air-Bleed,Holley Air Bleed Jets,.,,,,.,7.0,41112.0,GST on Income
38-Soft-Burn-Chamber,Soft Burn Chamber,.,,,,.,550.0,41112.0,GST on Income
28-Oil-Pump-Pulley,28 Tooth Oil Pump Pulley,.,,,,.,150.0,41110.0,GST on Income
56-RB26-Anodize,RB26 Block Anodize,.,£0.00,51120.0,,.,0.0,41113.0,GST on Income
06-fac-8cyl,Face set V8 cyl Heads,.,,,,.,260.0,41112.0,GST on Income
38-Crack-Test-Heads,Crack-Test-Heads,.,£55.00,58000.0,,.,75.0,41112.0,GST on Income
38-BowlHog-Throats,BowlHog-Throats for O/S valves,.,£22.00,58000.0,,.,30.0,41112.0,GST on Income
36-RB30-Straighten-Head,Straighten-Head,.,£121.00,58000.0,,.,160.0,41112.0,GST on Income
36-RB30-Supply&Fit-Insert,Supply&Fit-Insert Seat,.,£0.00,58000.0,,.,75.0,41112.0,GST on Income
36-RB30-Weld-Cam-Tunnel,Weld-Cam-Tunnel,.,£550.00,58000.0,,.,715.0,41112.0,GST on Income
36-RB30-Hotwash-Head,Hotwash-Head,.,,,,.,75.0,41112.0,GST on Income
36-RB30-Bead-Blast-Cyl-Head,Bead-Blast-Cyl-Head,.,£55.00,58000.0,,.,75.0,41112.0,GST on Income
36-RB30-CNC-Port,CNC-Port,.,,,,.,1200.0,41112.0,GST on Income
36-RB26-DryDeck,DryDeck & Straighten Head,.,£440.00,58000.0,,.,572.0,41112.0,GST on Income
36-RB26-Straighten-Cyl-Head,Straighten-Cyl-Head,.,£121.00,58000.0,,.,158.0,41112.0,GST on Income
36-RB26-Install-Seats,Install Valve Seats,.,£38.50,58000.0,,.,51.0,41112.0,GST on Income
48-LS-Crack-Test-Crank,LS-Crack-Test-Crank,.,£77.00,58000.0,,.,100.0,41112.0,GST on Income
48-Check-Crank-Straight,Check-Crank-Straight,Check-Crank-Straight,£33.00,58000.0,,Check-Crank-Straight,75.0,41112.0,GST on Income
48-LS-Weld-Reluctor-Wheel,Weld-Reluctor-Wheel,.,£55.00,58000.0,,.,75.0,41112.0,GST on Income
36-RB26-Blend-Ports&Seats,Blend-Ports&Seats,.,,,,.,260.0,41112.0,GST on Income
"36-Drl-Hd-Blt-Holes-1/2""","Drl-Hd-Blt-Holes-1/2""","Drill RB26 head for 1/2"" head studs",,,,"Drill RB26 head for 1/2"" head studs",143.0,41112.0,GST on Income
36-Modify-Casting-Highlift-Cam,Modify casting for High Lift C,Modify Casting for High Lift Cams,,,,Modify Casting for High Lift Cams,99.0,41112.0,GST on Income
36-RB26-Machine-Oil-Drain-Fitt,Machine-Oil-Drain-Fitting,Machine Cylinder Head & Install Oil Drain Fitting,,,,Machine Cylinder Head & Install Oil Drain Fitting,143.0,41112.0,GST on Income
36-RB26-Mchn-Sprg-Ret-Suit-S/l,Mchn-Sprg-Ret-Suit-S/Less Bkts,Machine retainers to suit shimless buckets,,,,Machine retainers to suit shimless buckets,75.0,41112.0,GST on Income
36-RB26-SetShmls-Vlv-Clrnce,SetShmls-Vlv-Clrnce,Set shimless bucket cam clearance,,,,Set shimless bucket cam clearance,770.0,41112.0,GST on Income
16-RB26-Spring-Seat-Outer,13205-53J00 Spring-Seat-Outer,13205-53J00 Spring-Seat-Outer,£2.86,51111.0,,13205-53J00 Spring-Seat-Outer,4.0,41112.0,GST on Income
36-RB30-Ass-Cyl-Head,RB30-Ass-Cyl-Head,.,,,,.,286.0,41112.0,GST on Income
36-RB30-Instal-Cam&Rockers,RB30-Instal-Cam&Rockers,.,,,,.,440.0,41112.0,GST on Income
ATI-Damper-Bolt-Pak,ATI-Damper-Bolt-Pak,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
14-Hon-V-Tech-Lost-Motion-Assy,LMA-HK-V-Tech-Lost-Motion-Assy,LMA-HK-V-Tech-Lost-Motion-Assy,£356.29,51111.0,,LMA-HK-V-Tech-Lost-Motion-Assy,464.0,41112.0,GST on Income
48-Cam-Tunnel-Machine,New Item,.,£0.00,58000.0,,.,464.0,41112.0,GST on Income
28-BBF-Flex-Plate-Bolts,BBF-Flex-Plate-Bolts,.,£29.99,51111.0,,.,44.0,41112.0,GST on Income
28-LS-Main-Brg,CLMS2199HSTD Clevite Main Brg,.,£174.99,51111.0,,.,233.0,41112.0,GST on Income
82-UNC-1/4x2-CP-SktSet-Grub,UNC-1/4x2-CP-SktSet-Grub,.,£0.40,51120.0,,.,,,BAS Excluded
82-M6x75mm-Skt-Hd-Cap-Scw-Zinc,M6x75mm-Skt-Hd-Cap-Scw-Zinc Pl,.,£0.49,51120.0,,.,,,BAS Excluded
16-Valve-Spring-Shims,6025-HP Durabond A104-HP,6025-HP Durabond A104-HP,£0.98,51130.0,,6025-HP Durabond A104-HP,,,BAS Excluded
16-Shim-Valve-Spring,3025-HP Durabond B104-HP,3025-HP Durabond B104-HP,£0.97,51130.0,,3025-HP Durabond B104-HP,,,BAS Excluded
14-Hon-Rocker-Cover-Set,RC3192K Hon K24 Rocker cover s,RC3192K Hon K24 Rocker cover s,£79.30,51111.0,,RC3192K Hon K24 Rocker cover s,104.0,41112.0,GST on Income
24-ATI-Damper-Bolt-Pak,ATI950200 3bolt 3/8 & 5/16,ATI950200 3bolt 3/8 & 5/16,£20.00,51111.0,,ATI950200 3bolt 3/8 & 5/16,26.0,41112.0,GST on Income
28-LS-CR-Brg,CLCB663HNSTD Clevite CR Brg,.,£140.00,51111.0,,.,189.0,41112.0,GST on Income
28-BBF-Bronze-Dist-Gear,CR52989-1 351/FE/460 Bnz Dist ,.,£80.42,51111.0,,.,105.0,41112.0,GST on Income
92-Cylinder-Head-Bags,P-EB-20-100CylHd Bags bx 100,.,£0.00,51130.0,,.,,,BAS Excluded
82-Washer-7/16-HT-ZY,716ZYHTW,.,£0.00,60120.0,,.,,,BAS Excluded
82-CRC,CRC5009 20l,.,£0.00,60120.0,,.,,,BAS Excluded
24-Hon-Main-Brg,5M1959H-STD,5M1959H-STD,£0.00,51111.0,,5M1959H-STD,0.0,41112.0,GST on Income
16-RB30-SOHC-C/S-226G,226G RB30 SOHC Cam Kelford,226G RB30 SOHC Cam Kelford,£620.00,51111.0,,226G RB30 SOHC Cam Kelford,886.0,41112.0,GST on Income
24-Hon-Main-Bearing,5M1959HXC-STD,5M1959HXC-STD,£225.10,51111.0,,5M1959HXC-STD,293.0,41112.0,GST on Income
18-AF554-16-12BLK,-12AN to -16 Hose 120deg BLK,.,£66.00,51111.0,,.,89.0,41112.0,GST on Income
18-AF553-16BLK,-16 AN to -16 Hose 90deg BLK,.,£55.00,51111.0,,.,75.0,41112.0,GST on Income
18-AF450-16-1m,450Series Hose -16 1m long,.,£50.00,51111.0,,.,68.0,41112.0,GST on Income
82-UNC-1/4x21/2-Skt-Hd-Cap-Scw,1/4x21/2-Skt-Hd-Cap-Scw Zinc P,.,£0.56,51120.0,,.,,,BAS Excluded
82-M6x75mm-ZP-Class46-SetScw,M6x75mm-ZP-Class46-SetScw,.,£0.00,51120.0,,.,,,BAS Excluded
82-Dowel-Pin-M12x30mm-Plain,Dowel-Pin-M12x30mm-Plain,.,£0.00,51120.0,,.,,,BAS Excluded
86-Plain-Self-Lok-Cartons,180x180x60mm White B Flute,.,£0.00,61021.0,,.,,,BAS Excluded
28-Hol-Stroker-Kit,SC1-99100BI-020-N 355 4.020 Co,.,"£2,005.21",51111.0,,.,2607.0,41112.0,GST on Income
18-Drag-Spring,PAC1351 450@2.3 1.05 Lift,.,£63.72,51111.0,,.,84.0,41112.0,GST on Income
18-Retainer,PAC-R501 TI 10deg ,.,£48.05,51111.0,,.,64.0,41112.0,GST on Income
18-Lock-Steel-10deg,PAC-L8028 LockSteel 10deg STD,PAC-L8028 LockSteel 10deg STD,£8.63,51111.0,,PAC-L8028 LockSteel 10deg STD,13.0,41112.0,GST on Income
18-spring-Loc,PAC-S109 Spg Loc 1.65 .63 .57 ,.,£8.62,51111.0,,.,13.0,41112.0,GST on Income
36-Straighten-Head,Straighten Head,Straighten Head,£148.50,58000.0,,Straighten Head,215.0,41112.0,GST on Income
36-RB26-Mcn-spcr-cam-bcg-plt,Macine spacer for grommets cam,.,,,,.,33.0,41112.0,GST on Income
82-ARP-AP4.735-1GB,AP4.735-1GB Stud Special RB30,.,£13.19,51120.0,,.,,,BAS Excluded
82-ARP200-8605,ARP200-8605 7/16-20 hex nut,.,£2.64,51120.0,,.,,,BAS Excluded
82-ARP-APW1316N,Washer 7/16 ID 13/16 OD Non Ch,.,£1.46,51120.0,,.,,,BAS Excluded
Freight,New Item,.,£0.00,61020.0,,.,,,BAS Excluded
24-Hon-Trigger-Wheel,Honda K24 Trigger Wheel,Honda K24 Trigger Wheel,£92.00,51111.0,,Honda K24 Trigger Wheel,119.6,41112.0,GST on Income
18-LS-Pac-Sng-Kit,"Pac-KS12 LS1905, R335, S316",.,£722.83,51111.0,,.,970.0,41112.0,GST on Income
92-Fire Rings-2J,Fire Rings-2J 87.7mm,.,£22.00,58010.0,,.,,,BAS Excluded
92-Fire Rings-RB,Fire Rings-RB 87.7,.,£0.00,58010.0,,.,,,BAS Excluded
92-Fire Rings-SR20,Fire Rings-SR20 90mm,.,£0.00,58010.0,,.,,,BAS Excluded
92-Fire Rings-HonB,Fire Rings-HonB 85mm,.,£0.00,58010.0,,.,,,BAS Excluded
92-Fire Rings-4G Evo,Fire Rings-4G Evo 86.5,.,£0.00,58010.0,,.,,,BAS Excluded
56-RB-Cradle,Cradle RB Block,.,,,,.,0.0,41112.0,GST on Income
18-LS-Pac-Spng-Kit,"PAC-KS18 LS1905, R435, S136",.,£988.24,51111.0,,.,1308.0,41112.0,GST on Income
36-RB30-Weld Exhaust-Ports,Weld Exhaust-Ports,.,£220.00,58000.0,,.,286.0,41112.0,GST on Income
16-RB26-Shim-8x1.12mm,Shim-8x1.12mm,Shim-8x1.12mm,£3.50,51111.0,,Shim-8x1.12mm,5.0,41112.0,GST on Income
16-RB26-Shim-8x1.62mm,Shim-8x1.62mm,Shim-8x1.62mm,£3.50,51111.0,,Shim-8x1.62mm,5.0,41112.0,GST on Income
16-2J-Plazmaman,Intake Manifold,Plazmaman Intake Manifold,"£2,550.00",51111.0,,Plazmaman Intake Manifold,2550.0,41112.0,GST on Income
16-RB30-Bil-7mm-Vlv-Lks,PAC-L8130-16 Titanium Mini 8,PAC-L8130-16 Titanium Mini 8,£283.80,51120.0,,PAC-L8130-16 Titanium Mini 8,,,BAS Excluded
16-RB30-Bil-DS-400-Ret,PAC-R450-16 Dual Spg 400 Ret,PAC-R450-16 Dual Spg 400 Ret,£404.80,51120.0,,PAC-R450-16 Dual Spg 400 Ret,,,BAS Excluded
16-RB30-Bil-Seats,PAC-S135-16 CM .060 Seats .570,PAC-S135-16 CM .060 Seats .570,£118.80,51120.0,,PAC-S135-16 CM .060 Seats .570,,,BAS Excluded
18-Hol-Intake-Gskt,HA24 Hol 5.0 EFI Inlet Man Gsk,.,£31.21,51111.0,,.,43.0,41112.0,GST on Income
28-Hol-Oil-Pan-Pan-Gskt,JJ392 Hol V8 Oil Pan Gskt,.,£16.69,51111.0,,.,24.0,41112.0,GST on Income
28-Hol-V8-Timing-Cover-Gskt,JR624 Hol V8 Timing Cover Gskt,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
28-Hol-Main-Stud-Kit,Hol-Main-Stud-Kit,.,£142.95,51111.0,,.,196.0,41112.0,GST on Income
28-Hol-Timing-Cover-Gskt,JR624 Hol-Timing-Cover-Gskt,.,£7.47,51111.0,,.,12.0,41112.0,GST on Income
Bank Fee,New Item,.,£0.00,60110.0,,.,,,BAS Excluded
86-BCH22620- SR-Honda,BCH 22620,"BCH 22620 SR & Honda, Lid, Base Carton & Collars",£0.00,61021.0,,"BCH 22620 SR & Honda, Lid, Base Carton & Collars",,,BAS Excluded
92-Shocker-Tower-Caps,Shocker-Tower-Caps,.,£0.00,58010.0,,.,,,BAS Excluded
48-Fit-Heavy-Metal,Fit Heavy Metal,.,£327.38,58000.0,,.,426.0,41112.0,GST on Income
"28-Heavy-Metal-7/8""","Heavy-Metal-7/8""",.,£133.70,58000.0,,.,174.0,41112.0,GST on Income
82-JB-Quick-Weld,JB-Quick-Weld,.,£0.00,51120.0,,.,,,BAS Excluded
56-RB30-Anodize,RB30-Anodize,.,£0.00,58010.0,,.,0.0,41113.0,GST on Income
BUL-ALT-CLEV,Clev Alt bkt fits Alternat,Clev Alt bkt fits Alternator 168 to 172,£0.00,58010.0,,Clev Alt bkt fits Alternator 168 to 172,315.0,41110.0,GST on Income
82-ARP-Nuts-5/16-24-SS-silver,ARP400-8331 Nuts 5/16-24 SS 12,.,£0.00,51120.0,,.,0.0,41110.0,GST on Income
82-ARP-Washers-5/16-SS-Silver,ARP-Washers-5/16-SS-Silver,.,£0.00,51120.0,,.,0.0,41110.0,GST on Income
18-SBC-Valve-2.1x5.510-11/32,CL 1663 Valve-2.1x5.510-11/32,.,£50.12,51111.0,,.,66.0,41112.0,GST on Income
18-SBC-Valve-+.6-1.6x11/32,CL 1622 Valve-+.6-1.6x11/32,.,£34.76,51111.0,,.,46.0,41112.0,GST on Income
48-Bore-8-Cylinders,Bore-8-Cylinders,.,,,,.,330.0,41112.0,GST on Income
48-Modify-Crank-Snout,Modify-Crank-Snout for 2 keys,.,,,,.,0.0,41112.0,GST on Income
48-Linish-Crank,Linish Crank,Linish Crank,,,,Linish Crank,75.0,41112.0,GST on Income
28-BBC-Main-Bearings,Supply Main Bearings,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
56-990-16-D-Alloy-Weld,990-16-D-Alloy-Weldon Female,.,£0.00,51120.0,,.,,,BAS Excluded
56-920-16-BLK,920-16-BLK O-Ring Port Adapter,.,£0.00,51120.0,,.,,,BAS Excluded
26-2J-Pistons & Rings-87mm-9:1,2J-Pistons & Rings-87mm-9:1,2J-Pistons & Rings-87mm-9:1,£0.00,51111.0,,2J-Pistons & Rings-87mm-9:1,0.0,41112.0,GST on Income
48-Measure&Check-Lifter-Bores,Measure&Check-Lifter-Bores,.,,,,.,0.0,41112.0,GST on Income
48-Fit-Main-Studs&Check-Tunnel,New Item,.,,,,.,143.0,41112.0,GST on Income
28-SBC-DLC-Bushed-Lifters-.842,CR11570D-16 Ultra Pro Lifters,.,"£1,650.00",51111.0,,.,2145.0,41112.0,GST on Income
18-Crane-Dual-Valve-Spring,CR99887-16 Valve springs,.,£413.38,51111.0,,.,538.0,41112.0,GST on Income
18-Crane-7-deg-Retainers,CR99962-16 7 deg Retainers,.,£78.34,51111.0,,.,102.0,41112.0,GST on Income
18-Crane-7-deg-Locks,CR99094-1 7 deg locks,.,£45.71,51111.0,,.,60.0,41112.0,GST on Income
18-SBC-Spring-Locaters,CO4776-16 Comp ID Spring loc,.,£93.24,51111.0,,.,122.0,41112.0,GST on Income
18-SBF-EX-Valve-1.650,11263/1022652 Manley Ex Vlv,.,£51.70,51111.0,,.,67.21,41112.0,GST on Income
18-SBF-Intake-Valve-2.190,11264/1022652 Manley In Vlv,.,£51.70,51111.0,,.,67.21,41112.0,GST on Income
BME-RB-pist-87mm,BME RB32/26 Piston ,.,£285.00,51111.0,,.,370.5,41112.0,GST on Income
BME-pin-C300-866-2.5,"BME C300 Pin .866""x2.500""",.,£108.21,51111.0,,.,140.67,41112.0,GST on Income
BME-pin-9310-866-2.5,"BME 9310 Pin .866""x2.5""",.,£40.25,51111.0,,.,52.33,41112.0,GST on Income
Total-Seal-87mm-RB-bme,Total seal rings suit BME 87mm,.,£385.00,51111.0,,.,505.0,41110.0,GST on Income
010-Rent,Rent & Outgoings Rear tenancy,.,,,,.,1010.0,41610.0,GST on Income
28-SBC-Camshaft-Custom,COC 12-000-11,.,£849.22,51111.0,,.,1104.0,41112.0,GST on Income
18-SBC-Ultra-Pro-Roller-Rocker,CO1605-16 Ultra Pro Roller Roc,.,£718.65,51111.0,,.,935.0,41112.0,GST on Income
34-Disassemble-Cyl-Head,Disassemble cylinder head,Disassemble cylinder head,,,,Disassemble cylinder head,143.0,41112.0,GST on Income
34-Hot-Wash-Bead-Blast,Hot wash & bead blast cyl head,Hot wash & bead blast cylinder head,,,,Hot wash & bead blast cylinder head,143.0,41112.0,GST on Income
06-wet-bb-6-head,Wet Bead Blast 6 Cyl Head,.,,,,.,165.0,41112.0,GST on Income
44-Debur-Block,Debur block,Debur block,,,,Debur block,143.0,41112.0,GST on Income
44-Hot-Wash-Block,Hot wash block for assy,Hot wash block for assy,,,,Hot wash block for assy,143.0,41112.0,GST on Income
44-Blue-Print-Rods,Set bearing clearance SE/BE,Set bearing clearance SE/BE,,,,Set bearing clearance SE/BE,143.0,41112.0,GST on Income
44-Blue-Print-Main-Bearing,Set Main Bearing Clearance,Set Main Bearing Clearance,,,,Set Main Bearing Clearance,143.0,41112.0,GST on Income
44-Face-Block-&-T/C,Face Block & T/C,Face Block & T/C,,,,Face Block & T/C,143.0,41112.0,GST on Income
44-Ass-4Cyl-Short-Mtr,Ass 4Cyl Short Motor,Ass 4Cyl Short Motor,,,,Ass 4Cyl Short Motor,1200.0,41112.0,GST on Income
16-RB26-Camshaft-Keford-182,182-SF-E,182-SF-E,£427.60,51111.0,,182-SF-E,591.0,41112.0,GST on Income
16-2J-Camshaft-Kelford-T202C,T202-C 2JZ-GTE-Turbo-CS,T202-C 2JZ-GTE-Turbo-CS,£876.00,51111.0,,T202-C 2JZ-GTE-Turbo-CS,1268.0,41112.0,GST on Income
16-2J-Cam-Gears-Kelford,KCGJZ 2JZ Cam Gears,KCGJZ 2JZ Cam Gears,£413.10,51111.0,,KCGJZ 2JZ Cam Gears,569.0,41112.0,GST on Income
28-BBC-Main-Brg-Clevite,CLMS829H STD ,.,£165.00,51111.0,,.,222.0,41112.0,GST on Income
28-BBC-Conrod-Brg-Clevite,CLCB663HN STD ,CLCB663HN STD ,£145.00,51111.0,,CLCB663HN STD ,197.0,41112.0,GST on Income
18-In-Vlv-Ferrea,F6164 Int 2.080 11/32 5.160,.,£40.82,51111.0,,.,54.0,41112.0,GST on Income
18-Ex-Vlv-Ferrea,F6147 Ex 1.6 11/32 5.160,.,£40.80,51111.0,,.,54.0,41112.0,GST on Income
16-RB30-In-Vlv-Manley,11184 43.1mm,11184 43.1mm RB30-In-Vlv-Manley,£40.49,51111.0,,11184 43.1mm RB30-In-Vlv-Manley,53.0,41112.0,GST on Income
16-RB30-Ex-Vlv-Manley,11187 Ex Vlv 36.1mm,11187 Ex Vlv 36.1mm,£40.49,51111.0,,11187 Ex Vlv 36.1mm,53.0,41112.0,GST on Income
28-SBC-Lge- Jnl-Main-Brg,5M909H-STD Set-Performance,.,£75.76,51111.0,,.,100.0,41112.0,GST on Income
28-SBC-Lge-Jnl-Main-Bearing,5M909HX-STD Set-Performance,.,£70.29,51111.0,,.,102.0,41112.0,GST on Income
28-SBC-Con-Rod-Brg,8B663H-STD Set-Performance,.,£68.66,51111.0,,.,91.0,41112.0,GST on Income
28-SBC-Con-Rod-Brg1,8B663HX-STD Set-Performance,.,£68.66,51111.0,,.,91.0,41112.0,GST on Income
24-SR20-Main-Brg,5M2964H-STD Set-Performance,5M2964H-STD Set-Performance,£102.85,51111.0,,5M2964H-STD Set-Performance,139.0,41112.0,GST on Income
26-2J-Thrust-Washer,2T8103-STD ACL Thust Washer Se,2T8103-STD ACL Thust Washer Set,£21.44,51111.0,,2T8103-STD ACL Thust Washer Set,29.0,41112.0,GST on Income
92-Dymark-Eng-Layout-Ink,29010103 1 Liter Blue Eng,.,£0.00,60120.0,,.,,,BAS Excluded
92-Air-Gun-STD,Air Gun Std Length,.,£0.00,69300.0,,.,,,BAS Excluded
92-Air-Gun-Long,Air Gun Long Nozzle,.,£0.00,69300.0,,.,,,BAS Excluded
92-Leather-Gloves,Pair Leather Gloves,.,£0.00,69300.0,,.,,,BAS Excluded
92-Welding-Gloves-Gauntlet,Pair Wlding Gloves Gauntlet,.,£0.00,69300.0,,.,,,BAS Excluded
92-Paint-Pen-White,Paint-Pen-White,.,£0.00,69300.0,,.,,,BAS Excluded
92-Black-Nitro-Gloves-XL,468460/XL Box 100,.,£0.00,69300.0,,.,,,BAS Excluded
92-Gardening-Gloves,Pair Gardening-Gloves,.,£0.00,69300.0,,.,,,BAS Excluded
38-Bowl-Job-Ports,Bowl Job Ports & Blend Seats,Bowl Job Ports & Blend Seats,,,,Bowl Job Ports & Blend Seats,650.0,41112.0,GST on Income
26-RBSX-CR-Brg-H-2.0155,Clevite CB 1663H-STD single,Clevite CB 1663H-STD single,£19.65,51111.0,,Clevite CB 1663H-STD single,28.0,41112.0,GST on Income
26-RBSX-CR-Brg-HX-STD-2.0155,Clevite CB 1663HXSTD single,Clevite CB 1663HXSTD single,£16.55,51111.0,,Clevite CB 1663HXSTD single,23.0,41112.0,GST on Income
26-RBSX-CR-Brg-HC-2.0155,Calico 8B1663HC-STD set8,Calico CB 1663HC-STD set8,£227.52,51111.0,,Calico CB 1663HC-STD set8,320.0,41112.0,GST on Income
26-RBSX-CR-Brg-HXC-STD-2.0155,Calico CB 1663HXC-STD set8,Calico CB 1663HXC-STD set8,£227.52,51111.0,,Calico CB 1663HXC-STD set8,304.0,41112.0,GST on Income
18-10Super-Lock-Retainer,CO749-16 Super Lock Retainer,.,£114.85,51111.0,,.,150.0,41112.0,GST on Income
18-10deg-11/32-Locks,CO630-16 Single Groove Locks,.,£57.92,51111.0,,.,76.0,41112.0,GST on Income
18-ID-Spring-Locater,CO4772-16 1.55OD .57ID .060Thk,.,£89.93,51111.0,,.,117.0,41112.0,GST on Income
44-Wet-Blast,Wet Blast,Wet Blast,,,,Wet Blast,143.0,41112.0,GST on Income
16-RB30-Dual-Titanium-Retainer,PST RB30K Dual/Ti-Retainer Kit,PST RB30K Dual/Ti-Retainer Kit,£566.94,51111.0,,PST RB30K Dual/Ti-Retainer Kit,753.0,41112.0,GST on Income
46-RB-Dum-Ass-6cyl,"Dummy Assemble, Set Clearances",.,,,,.,1100.0,41112.0,GST on Income
46-Debur-Block,Debur Block Wash & Prep for As,Debur Block Wash & Prep for Assembly,,,,Debur Block Wash & Prep for Assembly,440.0,41112.0,GST on Income
92-Fire Rings-HonK,Fire Rings-HonK 88mm,.,£0.00,58010.0,,.,0.0,41113.0,GST on Income
01-EPS,Export Packing & Shipping,.,,,,.,700.0,41140.0,GST Free Income
44-Linish-Crank,Linish 4 cyl Crank,Linish 4 cyl Crank,,,,Linish 4 cyl Crank,143.0,41112.0,GST on Income
44-Machine-FW-Flng-Face,Machine fly wheel flange face,Machine fly wheel flange face,,,,Machine fly wheel flange face,143.0,41112.0,GST on Income
92-Spacer-15x10,Spacer-15x10,.,£0.00,58010.0,,.,,,BAS Excluded
92-Spacer-61x10,Spacer-61x10,.,£0.00,58010.0,,.,,,BAS Excluded
"82-UNC-3/8x2""-SHCS-Zinc","UNC-3/8x2""-SHCS-Zinc",.,£0.00,51120.0,,.,,,BAS Excluded
82-Dowel-Pin-M5x20mm-Plain,Dowel-Pin-M5x20mm-Plain,.,£0.00,51120.0,,.,,,BAS Excluded
82-Cable-Ties-200mmX4.6mm,Cable-Ties-200mmX4.6mm,.,£0.00,51120.0,,.,,,BAS Excluded
82-Cable-Ties-150mmx4.6mm,Cable-Ties-150mmx4.6mm,.,£0.00,51120.0,,.,,,BAS Excluded
28-SBC-Con-Rod-Brg2,CB1798 STD  ,.,£153.03,51111.0,,.,209.0,41112.0,GST on Income
24-Hon-CR-Brng-HC-STD-Race,4B1972HC-STD,4B1972HC-STD,£149.22,51111.0,,4B1972HC-STD,197.0,41112.0,GST on Income
24-Hon-Thrust-Wshr-B18,1T1957-STD,1T1957-STD,£7.00,51111.0,,1T1957-STD,12.0,41112.0,GST on Income
44-Disassemble-Eng-4cyl,Disassemble 4 cyl engine,Disassemble 4 cyl engine,,,,Disassemble 4 cyl engine,650.0,41112.0,GST on Income
44-B&H-TP-4Cyl,Bore & Hone 4 Cyl with Tq/Plt,Bore & Hone 4 Cyl with Tq/Plt,,,,Bore & Hone 4 Cyl with Tq/Plt,360.0,41112.0,GST on Income
36-RB30-Bore-tunnel,Line Bore Cam tunnel ,.,,,,.,660.0,41112.0,GST on Income
18-Hot-Wash-Heads,Hot Wash Heads,.,,,,.,30.0,41112.0,GST on Income
44-Dum-Ass-4,Dmmy Ass & Set Cearances,Dmmy Ass & Set Cearances,,,,Dmmy Ass & Set Cearances,880.0,41112.0,GST on Income
