{}
Co./Last Name	First Name	Card ID	Card Status	Addr 1 - Line 1	Addr 1 - Line 2	Addr 1 - Line 3	Addr 1 - Line 4	Addr 1 - City	Addr 1 - State	Addr 1 - Postcode	Addr 1 - Country	Addr 1 - Phone No. 1	Addr 1 - Phone No. 2	Addr 1 - Phone No. 3	Addr 1 - Fax No.	Addr 1 - Email	Addr 1 - WWW	Addr 1 - Contact Name	Addr 1 - Salutation	Addr 2 - Line 1	Addr 2 - Line 2	Addr 2 - Line 3	Addr 2 - Line 4	Addr 2 - City	Addr 2 - State	Addr 2 - Postcode	Addr 2 - Country	Addr 2 - Phone No. 1	Addr 2 - Phone No. 2	Addr 2 - Phone No. 3	Addr 2 - Fax No.	Addr 2 - Email	Addr 2 - WWW	Addr 2 - Contact Name	Addr 2 - Salutation	Addr 3 - Line 1	Addr 3 - Line 2	Addr 3 - Line 3	Addr 3 - Line 4	Addr 3 - City	Addr 3 - State	Addr 3 - Postcode	Addr 3 - Country	Addr 3 - Phone No. 1	Addr 3 - Phone No. 2	Addr 3 - Phone No. 3	Addr 3 - Fax No.	Addr 3 - Email	Addr 3 - WWW	Addr 3 - Contact Name	Addr 3 - Salutation	Addr 4 - Line 1	Addr 4 - Line 2	Addr 4 - Line 3	Addr 4 - Line 4	Addr 4 - City	Addr 4 - State	Addr 4 - Postcode	Addr 4 - Country	Addr 4 - Phone No. 1	Addr 4 - Phone No. 2	Addr 4 - Phone No. 3	Addr 4 - Fax No.	Addr 4 - Email	Addr 4 - WWW	Addr 4 - Contact Name	Addr 4 - Salutation	Addr 5 - Line 1	Addr 5 - Line 2	Addr 5 - Line 3	Addr 5 - Line 4	Addr 5 - City	Addr 5 - State	Addr 5 - Postcode	Addr 5 - Country	Addr 5 - Phone No. 1	Addr 5 - Phone No. 2	Addr 5 - Phone No. 3	Addr 5 - Fax No.	Addr 5 - Email	Addr 5 - WWW	Addr 5 - Contact Name	Addr 5 - Salutation	Notes	Identifiers	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Billing Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Tax Code	Credit Limit	Tax ID No.	Volume Discount %	Sales/Purchase Layout	Price Level	Payment Method	Payment Notes	Name on Card	Card Number	BSB	Account Number	Account Name	A.B.N. 	A.B.N. Branch	Account	Salesperson	Salesperson Card ID	Comment	Shipping Method	Printed Form	Freight Tax Code	Use Customer's Tax Code	Receipt Memo	Invoice/Purchase Order Delivery	Record ID
OSH GROUP Pty Ltd		c.119	N										0862988400			accountspayable@OSHgroup.com.au		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								56124944574		4-1101						GST	N		P	11519
Bradford Legal		c.118	N									9316 2299				tanya@bradfordlegal.com.au																																																																					A							0	2	0	7	0	0	GST	0		0	S	0																GST	N		P	11523
Advanced Personnel Management (APM)		c.127	N	11 Hensen Street									97257077			jasubsidy@apm.net.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								64062160614		4-1101						GST	N		P	11524
Edwards Mac Scovell		c.126	N	Level 7 140 St George's Tce									862450222																																																																								A							0	2	0	14	0	0	GST	0		0	S	0								47611837980		4-1101						GST	N		P	11525
Accident Claim Lawyers		c.125	N	WA: Level 25 108 St Georges Terrace									61491600																																																																								A							0	2	0	14	0	0	GST	0		0	S	0								74621870308		4-1101						GST	N		P	11526
Perth GP		c.124	N	1 South Lake Drive Cnr South Lake & Berrigan Drive									94126868			lakesmed@perthgp.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								55162175340		4-1101						GST	N		P	11527
BHP Billiton - Nickel West		c.116	N	Nickel West Supply Lvl 17/ Central Park 152-158 St Georges Tce									0890378500			supplyap-review@bhp.com																																																																					A							0	2	0	30	0	0	GST	0		0	S	0								76004184598		4-1101						GST	N		P	11528
Health Integra		c.121	N	6 Centennial Place									93747000			accountstwo@gpscmidland.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								52135064621		4-1101						GST	N		P	11529
Attadale Rehabilitation Hospital		c.123	N	21 Hislop Rd									93301000			accountspayable.vim@ramsayhealth.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								15318100759		4-1101						GST	N		P	11530
Falcon Engineering		c.122	N										0893930095			accounts@falconeng95.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								43070111474		4-1101						GST	N		P	11531
IDOM Midland		c.120	N										61642000			michael.honey@midlandmitsubishi.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								11111111111		4-1101						GST	N		P	11532
Ability Centre - Bradford  Views Villa 3		*None	N									1300 106 106				anita.patel@abilitywa.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11535
Baptistcare - Mirrambeena		*None	N									9282 8600	9282 8616   Melissa 			Claire.Eaton@baptistcare.com.au		Melissa																																																																			V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11537
Wungening Aboriginal Corporation		c.131	N	211 Royal Street									0892211411			accounts@wungening.com.au		Account Payable											0892211411																																																								A							0	2	0	14	0	0	GST	0		0	S	0								75269896304		4-1101						GST	N		P	11538
Western Radiology		c.68	N	Suite 2 810 North Lake Road									0892002777			chsaccounts@wradi.com.au		Account Payable																																																																			A							0	2	0	30	0	0	GST	0		0	S	0								94836556254		4-1101						GST	N		P	11539
Frankland Estate Wines Pty Ltd		c.137	N	530 Frankland Road									0898551544			accounts@franklandestate.com.au		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								39798627309		4-1101						GST	N		P	11540
Office of the Auditor General		c.136	N	7/469 Wellington St									0865577500			finadmin@audit.wa.gov.au		Account Payable																																																																			A					30 Days	Government	0	2	0	30	0	0	GST	0		0	S	0								00000000000		4-1101						GST	N		P	11541
Specialised Linen Services		c.135	N										0894591786				alison.smith@splservices.com.au	Alison Smith 															alison.smith@splservices.com.au																																																				A				$5000	30 Days		0	2	0	14	0	0	GST	0		0	S	0								55611100371		4-1101						GST	N		P	11542
Ability Centre - Bradford  Views Trans Villa 4 		*None	N													Agencyinvoice@abilitycentre.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11545
Perth Radiological Clinic Joondalup		*None	N													Matt.McQuillan@perthradclinic.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11546
Sandfire Resources NL		c.130	N	Level 2 10 Kings Park Road									64303800			accounts@sandfire.com.au																																																																					A				on PO no approved limit	30 Days		0	2	0	14	0	0	GST	0		0	S	0								55105154185		4-1101						GST	N		P	11547
Osborne Park Chrysler Jeep Dodge		c.128	N	474 Scarborough Beach Road									0894929455			mdeighton@ahg.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								68758597671		4-1101						GST	N		P	11548
Hocart Lodge Aged Centre - Harvey		*None	N													accounts@hocartlodge.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11549
St John Ambulance Australia		c.133	N	209 Great Eastern Hwy Cnr Lapage Street									93341222			Accounts.Payable@stjohnwa.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								55028468715		4-1101						GST	N		P	11550
Central Gippsland Health Service		c.138	N	155 Guthridge Pde									0351438600																																																																								A							0	2	0	14	0	0	GST	0		0	S	0								85050485681		4-1101						GST	N		P	11551
South East Radiology		c.139	N	33 Berry St									0244221500			jmarsden@serad.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								91629217090		4-1101						GST	N		P	11552
Benchmark Engineering		c.142	N										92488884			accounts@benchmarkeng.com.au																																																																					A				$20,000	30 Days		0	2	0	30	0	0	GST	0		0	S	0								12132960957		4-1101						GST	N		P	11553
Ability Centre - Minderoo Villa 1		*None	N																																																																																		V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11554
Women's Legal Service WA INC		c.141	N										0892728855			Accounts@WLSWA.org.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								44551144230		4-1101						GST	N		P	11555
Mental Health Commission		c.143	N													rbanks@comhwa.org.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								00000000000		4-1101						GST	N		P	11556
Southbank Day Surgery - South Perth		*None	N	admin@southbankdaysurgery.com.au								08 9368 7344				accounts@southbankdaysurgery.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11557
Mount Endocrinology		c.129	N	Suite 24 Mount Medical Centre 46 Mounts Bay Road									94812054			manager@mountendo.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								22891280573		4-1101						GST	N		P	11558
Cardio Vascular Services		c.140	N	Suite 15 Hollywood Specialist Centre 95 Monash Avenue									0863893500			accountscvs@receiptbank.me																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								43089068897		4-1101						GST	N		P	11559
Chapmans Barristers & Solicitors		c.146	N	20 Kings Park Road									92261600			admin@chapmanslawyers.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								25165789533		4-1101						GST	N		P	11560
Toshiba International Corporation Pty Ltd		c.145	N	30 Anderson Place									0862725600			stemberger@tic.toshiba.com.au																																																																					A				$5000	30 Days		0	2	0	30	0	0	GST	0		0	S	0								29001555068		4-1101						GST	N		P	11561
Formbys Lawyers		c.147	N	Unit 6 9 Bowan sTreet								9354 0300				debbie@formbyslawyers.com													0893540300																																																								A							0	2	0	14	0	0	GST	0		0	S	0								65109691947		4-1101						GST	N		P	11562
Australian Integrated Steelwork Co		c.144	N	23 McIntyre Way								9493 4525				accounts@aisco.com.au		Jovanna Morillo											94934525																																																								A							0	4	0	40	0	0	GST	0		0	S	0								95127262953		4-1101						GST	N		P	11563
Process Minerals International Pty Ltd		c.148	N	1 Sleat Rd												accountspayable.statements@mrl.com.au																																																																				Paid MOM 15th	A		45 Days EOM			45 Days EOM	Mineral Resources	0	4	0	45	0	0	GST	0		0	S	0								49063988894		4-1101						GST	N		P	11564
Pride Plumbing & Gas		c.149	N	289 Guildford Road								9271 4021				Accounts@choiceone.com.au		Donna																																																																			A				$5000	14 days		0	2	0	30	0	0	GST	0		0	S	0								24813908804		4-1101						GST	N		P	11569
Global Rewinds		c.154	N	64 Miguel Road									94346655			paul@globalrewinds.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0								77079372017		4-1101						GST	N		P	11570
Sir Charles Gairdner Hospital - PSS		*None	N													SCGOPHCGFinance.ClinicalCorporate@health.wa.gov.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11573
Ability Centre - Honeysuckle Close		*None	N													Agencyinvoice@abilitycentre.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11574
BGC Plasterboard		c.155	N	290 Bushmead Road					HAZELMERE	WA	6055	AU	93742935			plasterboardap@bgc.com.au		Account Payable											93742935			plasterboardap@bgc.com.au			Account Payable																																																		A							0	2	0	30	0	0	GST	0		0	S	0								62005736005		4-1101						GST	N		P	11575
Bluechip CNC Machining		c.151	N	10 Egmont Road					HENDERSON	WA	6166	AU	0894376070			sasha@bluechipgroup.com.au			Account Payable										0894376070			sasha@bluechipgroup.com.au			Account Payable																																																		A				3000	14 DAYS	OZ TEK	0	2	0	14	0	0	GST	0		0	S	0								79075409559		4-1101						GST	N		P	11576
Stirling Business Association		c.153	N	45 Delawney Street					BALCATTA	WA	6021	AU	0892401288			stirlingbusiness@receiptbank.me			Account Payable										0892401288			stirlingbusiness@receiptbank.me			Account Payable																																																		A							0	2	0	14	0	0	GST	0		0	S	0								66528878125		4-1101						GST	N		P	11577
Ability Centre - Scott		*None	N													Agencyinvoice@abilitycentre.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11578
Noosa Radiology		c.158	N	90 Goodchap St				Noosaville	QLD	4567	Australia		0754409700					Deena Potter	0754407222 ?										0754409700																																																								A							0	2	0	14	0	0	GST	0		0	S	0								53134907118		4-1101						GST	N		P	11579
Techworks		c.156	N	65 Roberts Road					OSBORNE PARK	WA	6017					info@twgroup.com.au		Account Payable																																																																			A				$15,000	30 D EOM		0	4	0	30	0	0	GST	0		0	S	0								82152857291		4-1101						GST	N		P	11580
Poseidon Nickel Limited		c.157	N	Unit 8 Churchill Court 331-335 Hay Street					SUBIACO	WA	6008	AU	0861676600			accounts@poseidon-nickel.com.au		Account Payable											0861676600																																																								A							0	2	0	14	0	0	GST	0		0	S	0								60060525206		4-1101						GST	N		P	11581
Caravan Industry Association Western Australia		c.160	N										0893585622			tracey@caravanwa.com.au		Tracey																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								57932524364		4-1101						GST	N		P	11582
Cambridge Psychology		c.161	N													paulbuttigieg@cambridgepsychology.com.au		Paul																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								18616963930		4-1101						GST	N		P	11583
Capital Radiology WA		c.164	N									9754 4730				ap@capitalradiology.com.au		Marissa Oosthuizen																																																																			A							0	2	0	30	0	0	GST	0		0	S	0								87143919395		4-1101						GST	N		P	11584
Regis Resources Ltd		c.162	N									9442 2200				invoices@regisresources.com		Sue Phillips																																																																		Paid EOM	A			LOW		30 Days		0	2	0	30	0	0	GST	0		0	S	0								28009174761		4-1101						GST	N		P	11585
WACHS - Kalgoorlie		*None	N								WA Country	9080 8200				Ellis.Mclean@health.wa.gov.au		Ellis McLean																																																																		Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11588
Department of Communities - Josh Claughton		*None	N													Portia.Mselekui@communities.wa.gov.au																																																																					V							0	2	0	30	0	0	GST	0		0	S	0										4-1100						GST	N		P	11589
St Jude's Health Care Services 		*None	N									9279 4343				accounts@stjudes.com.au		Fiona Yam																																																																			V							0	2	0	14	0	0	GST	0		0	S	0										4-1100						GST	N		P	11590
Round Oak Jaguar Pty Ltd		c.159	N	Suite 4 / Level 5 85 South Perth Esplanade									0892388300			accounts.jaguar@roundoakmin.com.au		Account Payable																																																																			A							0	4	0	30	0	0	GST	0		0	S	0								51060620751		4-1101						GST	N		P	11591
Platinum Tank Services		c.166	N	22 Sparks Rd									94373099			Natasha@platinumtanks.com.au		Natasha																																																																			A				$40,000	30 Days		0	2	0	14	0	0	GST	0		0	S	0								57631202161		4-1101						GST	N		P	11592
Pilbara Resource Group		c.163	N	Unit 3 32 Harrogate Street								64248219				accounts@pilbararg.com.au		Account Payable																																																																			A							0	4	0	45	0	0	GST	0		0	S	0								42616486116		4-1101						GST	N		P	11593
Colpcare		c.59	N	15B/151 Herdsman Parade									0893837500			aligarvin@iprimus.com.au		Accounts																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								30602805961		4-1101						GST	N		P	11594
ASC Pty Ltd		c.152	N	20 Nautical Drive									0894104100			accounts.payable@asc.com.au		Account Payable																																																																		Jess Bean ACCOUNTS PAYABLE & RECEIVABLE OFFICER  ASC Pty Ltd 694 Mersey Road North, Osborne South Australia 5017 Email: jessica.bean@asc.com.au 	A							0	4	0	30	0	0	GST	0		0	S	0								64008605034		4-1101						GST	N		P	11595
Brightwater Redcliffe		*None	N													accounts.payable@brightwatergroup.com																																																																					V							0	2	0	14	0	0	GST	0		0	S	0										4-1100						GST	N		P	11597
Department of Local Government		c.170	N									0894929700				accountspayable@dlgsc.wa.gov.au		Account Payable																																																																			A							0	2	0	30	0	0	GST	0		0	S	0								00000000000		4-1101						GST	N		P	11598
Mount Hawthorn Family Practice		c.174	N									94447227				aekelly73@hotmail.com;theunsburger@hotmail.com		Dr Kelly 																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								25755746483		4-1101						GST	N		P	11599
BHP - Nickel West - Perth office		c.167	N													supplyap-review@bhp.com		Account Payable																																																																			A							0	2	0	30	0	0	GST	0		0	S	0								76004184598		4-1101						GST	N		P	11600
WACHS - Southern Cross		*None	N													Donna.Crafter@health.wa.gov.au;WBR-REOC@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11601
Newmont Australia - Tanamai		c.171	N									0889578200				invoices@newmont.com		Account Payable																																																																		Here is the link for the Tanami Team  Just be aware that the C1 personnel on site also see this  AUS-TA-Tanami Medical tanamime@newmont.com And include  Simon Hales Simon.Hales@newmont.com Kristy Buckley Kristy.Buckley@newmont.com Teagan Emptage 	A					14 Days Net or 45 days net		0	2	0	45	0	0	GST	0		0	S	0								22008087778		4-1101						GST	N		P	11602
Breakthrough Haematology		c.172	N									0861194457				Kylie@breakthroughhaematology.com.au		Kylie																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								41682991545		4-1101						GST	N		P	11603
AngloGold Ashanti Australia Limited		c.169	N	SUNRISE DAM								0890803765				accountspayable@anglogoldashanti.com		Account Payable																																																																		 Observe correct Email address  as follows :  STRICTLY Invoices: AUAPINVOICE@anglogoldashanti.com  STRICTLY Statements : STATEMENTAUAP@anglogoldashanti.com  Queries:  accountspayable@anglogoldashanti.com 	A					terms monthly in arrears	Contract based	0	2	0	30	0	0	GST	0		0	S	0								70064458260		4-1101						GST	N		P	11604
WACHS - Corrigin 		*None	N													corrigin.hospital@health.wa.gov.au																																																																				Customer to match existing card name for import WACHS.AccountsPayable@health.wa.gov.au  1800 708 623  tania in charge of AP for Goldfields... really helpful  If need send above email with ones to follow up when no response from line... if you cc on 	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11607
WACHS - Geraldton		*None	N													Kumar.Deep@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11608
Ability Centre		*None	N													accounts.payable@abilitywa.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11609
Brightwater Cannington (Hamilton House) 		*None	N													accounts.payable@brightwatergroup.com																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11610
Chapman Lawyers		c.177	N									0892261600				reception@chapmanslawyers.com		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								25165789533		4-1101						GST	N		P	11611
HR Clinic Services Unit Trust (Qscan Radiology Cli		c.175	N									0362402300						Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								67614197152		4-1101						GST	N		P	11612
Ability Centre - Edale (Lodge)		*None	N													Agencyinvoice@abilitycentre.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11615
Perth Urology Clinic (Urologywest) - Nedlands		c.176	N									0893222435				accounts@perthurologyclinic.com.au		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								00000000000		4-1101						GST	N		P	11617
WACHS - Morawa 		*None	N	vanessa.parker@health.wa.gov.au	Director of Nursing for Mowara & Mullewa											MorawaAdmin.WACHS-Midwest@health.wa.gov.au;																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11619
Perth Urology Clinic (Urologywest) - Murdoch		c.173	N									61892970				accounts@perthurologyclinic.com.au		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								00000000000		4-1101						GST	N		P	11620
Yorganop Association Incorporated		c.180	N	1320 Hay Street				WEST PERTH	WA	6005		93219090				admin@yorganop.org.au		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								68404150813		4-1101						GST	N		P	11621
Western Psychiatry Pty Ltd		c.178	N									61401730				reception@wpwa.com.au		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								83818302676		4-1101						GST	N		P	11622
Custom Fluidpower		c.179	N									94413200				ap@custom.com.au		Account Payable																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								61090926659		4-1101						GST	N		P	11623
Armadale Education Support Centre		*None	N									9497 6402				Armadale.esc.accounts@education.wa.edu.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11624
Mirrors WA		*None	N													accounts@mirrorswa.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11625
Eaton Medical Centre		c.183	N										0897243311			accounts@eatonmedical.com.au		Account Payable											0897243311																																																								A							0	2	0	14	0	0	GST	0		0	S	0								94437651126		4-1101						GST	N		P	11626
Titan Recruitment		c.182	N									64670600				Craig@titanrecruitment.com.au		Craig Van Heurck 											64670600																																																								A							0	2	0	14	0	0	GST	0		0	S	0								34086897636		4-1101						GST	N		P	11627
Mosman Park Family Practice		*None	N													hannah@brandido.agency																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11631
St Jude's Health Care Services - Jacquie Black		*None	N													nicola.u@stjudes.com.au																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11632
Total Rockbreaking Solutions		c.184	N									1300921498				marketing@trswa.com.au		Tuija Wasstrom 																																																																			A							0	2	0	14	0	0	GST	0		0	S	0								50163642233		4-1101						GST	N		P	11633
WACHS - Coolgardie		*None	N													kay.terry@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11636
WACHS - Wongan Hills		*None	N													chloe.manuk@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11637
WACHS - Brookton/Pingelly		*None	N													Chloe.Manuk@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11638
WACHS - Laverton		*None	N													Kay.Terry@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11640
WACHS - Kondinin		*None	N													Kondinin.healthservice@health.wa.gov.au																																																																				 WACHS.AccountsPayable@health.wa.gov.au  1800 708 623 tania in charge of AP for Goldfields... really helpful If need send above email with ones to follow up when no response from line... if you cc on emails to line then they just delete 	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11641
Westgold Resources		c.186	N	Level 6 197 St Georges Tce	aragon.ap@westgold.com.au							0894623400				bbg.ap@westgold.com.au		Accounts																																																																			A							0	4	0	30	0	0	GST	0		0	S	0								60009260306		4-1101						GST	N		P	11642
Brightwater Inglewood		*None	N									61848545				accounts.payable@brightwatergroup.com																																																																					V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11645
Shenton Pumps		c.185	N													accounts@shenton.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11646
Crushing Services International Pty Ltd		c.187	N													invoices@mrl.coupahost.com																																																																					A		45 Days EOM		no agreed limit	45 EOM	Mineral Resources	0	4	0	45	0	0	GST	0		0	S	0																GST	N		P	11647
Department of Water and Environmental Regulation		*None	Y									08 6364 7000																							Account Payable																																																									0	2	0	30	0	0	GST	0		0	S	0								28420443065		4-1101						GST	N		P	11648
Big Bell Gold Operations Pty Ltd		c.256	N									0894623400					bbg.ap@westgold.com.au																bbg.ap@westgold.com.au		Accounts																																																		A							0	4	0	30	0	0	GST	0		0	S	0								60009260306		4-1101						GST	N		P	11649
WACHS - Northam		*None	N													Jacob.Kurian@health.wa.gov.au																																																																				 WACHS.AccountsPayable@health.wa.gov.au  1800 708 623 tania in charge of AP for Goldfields... really helpful If need send above email with ones to follow up when no response from line... if you cc on emails to line then they just delete 	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11652
WACHS - Tom Price (Paraburdoo)		*None	N													WACHSPB_POPHealthAdmin@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11653
WA Country Health Service		c.190	N													WACHS.AccountsPayable@health.wa.gov.au																																																																					A						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11654
WACHS - Beverley		*None	N													Joyce.Walker@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11655
WACHS - Three Springs		*None	N													NMHSAdmin@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11656
SMS Rental		c.192	N													wenyi.cai@smsmining.com.au																																																																					A							0	4	0	60	0	0	GST	0		0	S	0																GST	N		P	11657
Britone Aluminium & Glazing Services		c.191	N													accounts@britone.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11658
WACHS - Bruce Rock		*None	N													brucerockenquiries@health.wa.gov.au																																																																				Customer to match existing card name for import WACHS.AccountsPayable@health.wa.gov.au  1800 708 623  tania in charge of AP for Goldfields... really helpful  If need send above email with ones to follow up when no response from line... if you cc on 	V						WA Country	0	2	0	28	0	0	GST	0		0	S	0																GST	N		A	11659
WACHS -Bodd.Dark.Williams		*None	N													liz.rankin@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11660
PERTHRADCLINIC LTD		c.193	N													invoices@perthradclinic.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11661
WACHS - Moora		*None	N	 	Katrina.Lee@health.wa.gov.au											MooraAccounts@health.wa.gov.au																																																																				Customer to match existing card name for import May I please request all future invoices and statements to be sent to MooraAccounts@health.wa.gov.au  Many thanks  Denise  Denise O’Hern | Admin Assistant WA Country Health Service Wheatbelt PO B	V						WA Country	0	2	0	28	0	0	GST	0		0	S	0																GST	N		A	11664
WACHS - Cunderdin		*None	N													cunderdin@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11666
Bruce Rock Engineering		c.194	N									(08) 9061 1253				accounts@brucerockengineering.com.au;kim.m@brucerockengineering.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		E	11667
WACHS- Meekatharra		*None	N													MeekatharraNurseMgr@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11668
Global Cardiology		c.196	N													sandra@globalcardiology.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	11669
Lumus Imaging		c.406	N									0862989960				imaging.ap@healthcareimaging.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11670
WACHS-Jurien Bay Health Centre		*None	N													Annette.Fookes@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11671
WACHS - Narrogin		*None	N													sara.pellant@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11672
ZZZ BHP Petroleum Pty Ltd		c.198	N																																																																																		A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11673
Perth Laser Vision Centre		c.199	N													KathyM@perthlaservision.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11674
AKMD Medical Centre		*None	N																																																																																		V							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11675
Oral & Maxillofacial Surgery of WA		c.202	N													franc.henze@gmail.com																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11676
WACHS - Merredin Covid		*None	N													whr-cov-vac@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11677
Dr Michelle Atherton		c.195	N													accounts@uros.com.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11678
WACHS - Karratha		*None	N													Chloe.Manuk@health.wa.gov.au;WACHSPB_POPHealthAdmin@health.wa.gov.au																																																																				Customer to match existing card name for import	V						WA Country	0	2	0	14	0	0	GST	0		0	S	0																GST	N		A	11679
