Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TANAP Dogalgaz Iletim A.S,,TANAP Dogalgaz Iletim A.S,Sogutozu Mahallesi,Sogutozu Caddesi,Koc Kuleleri B Block,,10660,16/11/2023,PO 4500020376,,P,ENV Employee LUMP SUM,1,Management Fee for Site Visit in October 2023,"$25,850.42 ",0%,"$25,850.42 ",TNP008,,Sale; TANAP Dogalgaz Iletim A.S,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.70436,2,0,15,0,0,"$90,573.00 ",,,,,,,,,,Environment,,TNP000,1920
TANAP Dogalgaz Iletim A.S,,TANAP Dogalgaz Iletim A.S,Sogutozu Mahallesi,Sogutozu Caddesi,Koc Kuleleri B Block,,10660,16/11/2023,PO 4500020376,,P,ENV Consultant LUMP SUM,1,"Completion, Submission and Approval of Monitoring Report for 2023","$64,722.59 ",0%,"$64,722.58 ",TNP008,,Sale; TANAP Dogalgaz Iletim A.S,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.70436,2,0,15,0,0,"$90,573.00 ",,,,,,,,,,Environment,,TNP000,1920
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yara Pilbara Fertilisers Pty Ltd,,Yara Pilbara Fertilisers Pty Ltd,Eastpoint Plaza,"Level 10, 233 Adelaide Terrace",Perth  WA  6000,,10661,20/11/2023,PO 4502963504,,P,OHS Employee DAY,8,Marty Karow ,"$1,400.00 ",0%,"$11,200.00 ",YAR053,,Sale; Yara Pilbara Fertilisers Pty Ltd,,,,,GST,"$1,120.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$13,386.16 ",,,,,,,,,,Safety,,YAR,1608
Yara Pilbara Fertilisers Pty Ltd,,Yara Pilbara Fertilisers Pty Ltd,Eastpoint Plaza,"Level 10, 233 Adelaide Terrace",Perth  WA  6000,,10661,20/11/2023,PO 4502963504,,P,Domestic Travel Reimb OHS,1,Airfare : Karratha to Perth,$804.65 ,0%,$804.65 ,YAR053,,Sale; Yara Pilbara Fertilisers Pty Ltd,,,,,GST,$80.47 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$13,386.16 ",,,,,,,,,,Safety,,YAR,1608
Yara Pilbara Fertilisers Pty Ltd,,Yara Pilbara Fertilisers Pty Ltd,Eastpoint Plaza,"Level 10, 233 Adelaide Terrace",Perth  WA  6000,,10661,20/11/2023,PO 4502963504,,P,Domestic Travel Reimb OHS,1,Fuel for hired car ,$164.59 ,0%,$164.59 ,YAR053,,Sale; Yara Pilbara Fertilisers Pty Ltd,,,,,GST,$16.45 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$13,386.16 ",,,,,,,,,,Safety,,YAR,1608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10662,28/11/2023,PO 4500001209,,P,ENV Employee Daily,4,Heath Thorpe,"$1,897.02 ",0%,"$7,588.09 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$28,341.73 ",,,,,,,,,,Environment,,TAP001,1919
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10662,28/11/2023,PO 4500001209,,P,ENV Consultant DAY,9.0625,Claire Penny,"$1,580.85 ",0%,"$14,326.48 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$28,341.73 ",,,,,,,,,,Environment,,TAP001,1919
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10662,28/11/2023,PO 4500001209,,P,ENV Consultant DAY,1.4375,Nicola Faulks,"$1,976.07 ",0%,"$2,840.60 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$28,341.73 ",,,,,,,,,,Environment,,TAP001,1919
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10662,28/11/2023,PO 4500001209,,P,ENV Consultant DAY,2.0625,Herman Roos,"$1,738.94 ",0%,"$3,586.56 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$28,341.73 ",,,,,,,,,,Environment,,TAP001,1919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Converters Pty Ltd,,Cash Converters Pty Ltd,Level 11,141 St Georges Terrace,Perth  WA  6000,,10666,30/11/2023,,,P,OHS Employee DAY,1.5,Review previous audit findings,"$2,700.00 ",0%,"$4,050.00 ",CCV003,,Sale; Cash Converters Pty Ltd,,,,,GST,$405.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$14,850.00 ",EFT,,,,,,,,,Safety,,CCV000,2033
Cash Converters Pty Ltd,,Cash Converters Pty Ltd,Level 11,141 St Georges Terrace,Perth  WA  6000,,10666,30/11/2023,,,P,OHS Employee DAY,1.5,Interview key staffs - Head Office,"$2,700.00 ",0%,"$4,050.00 ",CCV003,,Sale; Cash Converters Pty Ltd,,,,,GST,$405.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$14,850.00 ",EFT,,,,,,,,,Safety,,CCV000,2033
Cash Converters Pty Ltd,,Cash Converters Pty Ltd,Level 11,141 St Georges Terrace,Perth  WA  6000,,10666,30/11/2023,,,P,OHS Employee DAY,2,Site Inspections,"$2,700.00 ",0%,"$5,400.00 ",CCV003,,Sale; Cash Converters Pty Ltd,,,,,GST,$540.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$14,850.00 ",EFT,,,,,,,,,Safety,,CCV000,2033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10667,30/11/2023,PO 51165,,P,OHS Employee HOURLY,97.17,WHS Coordination / Admin Support,$77.50 ,0%,"$7,530.68 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$753.07 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$8,283.75 ",EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santrix Diesel Pty Ltd,,Santrix Diesel Pty Ltd,2-35 Makybe Diva Drive,Mackay  QLD  4740,Australia,,10668,30/11/2023,,,P,OHS Employee HOURLY,4,Health Surveillance Procedure,$175.00 ,0%,$700.00 ,STX007,,Sale; Santrix Diesel Pty Ltd,,,,,GST,$70.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$1,540.00 ",EFT,,,,,,,,,Safety,,STX000,1896
Santrix Diesel Pty Ltd,,Santrix Diesel Pty Ltd,2-35 Makybe Diva Drive,Mackay  QLD  4740,Australia,,10668,30/11/2023,,,P,OHS Employee HOURLY,4,Hearing Protection Procedure,$175.00 ,0%,$700.00 ,STX007,,Sale; Santrix Diesel Pty Ltd,,,,,GST,$70.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$1,540.00 ",EFT,,,,,,,,,Safety,,STX000,1896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10669,30/11/2023,,,P,TECH Consultant Lumpsum,92,Initial Audit,$240.00 ,0%,"$22,080.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$2,208.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$36,960.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10669,30/11/2023,,,P,TECH Consultant Lumpsum,48,Annual Audit,$240.00 ,0%,"$11,520.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,152.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$36,960.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10670,30/11/2023,,,P,TECH Consultant Lumpsum,4,Initial Audit,$120.00 ,0%,$480.00 ,PCA002,,Sale; Avetta LLC,,,,,GST,$48.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$792.00 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10670,30/11/2023,,,P,TECH Consultant Lumpsum,2,Annual Audit,$120.00 ,0%,$240.00 ,PCA002,,Sale; Avetta LLC,,,,,GST,$24.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$792.00 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10671,30/11/2023,,,P,TECH Employee Hourly,43,Audit Administration: Maria Acevedo Bellon,$70.00 ,0%,"$3,010.00 ",PCA012,,Sale; Avetta LLC,,,,,GST,$301.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$6,602.75 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10671,30/11/2023,,,P,TECH Consultant Hourly,28.5,Audit Administration: Paul Brider and Brigitte Williams,$105.00 ,0%,"$2,992.50 ",PCA012,,Sale; Avetta LLC,,,,,GST,$299.25 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$6,602.75 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tattarang Pty Ltd,,Tattarang Pty Ltd,171-173 Mounts Bay Road,Perth   WA  6000,Australia,,10672,6/12/2023,,,P,OHS Consultant HOURLY,2,Creation of Audit Criteria,$175.00 ,0%,$350.00 ,TAT001,,Sale; Tattarang Pty Ltd,,,,,GST,$35.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$10,604.87 ",,,,,,,,,,Safety,,TAT000,2131
Tattarang Pty Ltd,,Tattarang Pty Ltd,171-173 Mounts Bay Road,Perth   WA  6000,Australia,,10672,6/12/2023,,,P,OHS Consultant HOURLY,27.5,Audits conducted by Elizabeth MacDonald : MCD Audit,$250.00 ,0%,"$6,875.00 ",TAT001,,Sale; Tattarang Pty Ltd,,,,,GST,$687.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$10,604.87 ",,,,,,,,,,Safety,,TAT000,2131
Tattarang Pty Ltd,,Tattarang Pty Ltd,171-173 Mounts Bay Road,Perth   WA  6000,Australia,,10672,6/12/2023,,,P,Domestic Travel Reimb OHS,1,Reimbursable travelling expenses at cost plus 10% as per attached schedule,"$2,415.79 ",0%,"$2,415.79 ",TAT001,,Sale; Tattarang Pty Ltd,,,,,GST,$241.58 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$10,604.87 ",,,,,,,,,,Safety,,TAT000,2131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAS 2013 Ltd,,CHAS 2013 Ltd,Merton Civic Centre,London Road,Morden  SM4 5DX,,10673,11/12/2023,,,A,OHS Consultant HOURLY,15,Consulting Services done by\r\n Elizabeth MacDonald from September 2023 to November 2023,$192.00 ,0%,"$2,880.00 ",CHA000,,Sale; CHAS 2013 Ltd,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$2,880.00 ",,,,,,,,,,Safety,,CHA001,2114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10675,15/12/2023,PO 4500001209,,P,ENV Consultant DAY,2.8125,Claire Penny,"$1,580.85 ",0%,"$4,446.15 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$6,669.22 ",,,,,,,,,,Environment,,TAP001,1919
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10675,15/12/2023,PO 4500001209,,P,ENV Consultant DAY,1.125,Nicola Faulks,"$1,976.07 ",0%,"$2,223.07 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$6,669.22 ",,,,,,,,,,Environment,,TAP001,1919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Converters Pty Ltd,,Cash Converters Pty Ltd,Level 11,141 St Georges Terrace,Perth  WA  6000,,10676,20/12/2023,,,P,OHS Employee DAY,2.5,Prepare final draft report of identified findings and recommendations,"$2,700.00 ",0%,"$6,750.00 ",CCV003,,Sale; Cash Converters Pty Ltd,,,,,GST,$675.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$13,365.00 ",EFT,,,,,,,,,Safety,,CCV000,2033
Cash Converters Pty Ltd,,Cash Converters Pty Ltd,Level 11,141 St Georges Terrace,Perth  WA  6000,,10676,20/12/2023,,,P,OHS Employee DAY,2,Review of the risk assessments treatments and identify any gaps or opportunities,"$2,700.00 ",0%,"$5,400.00 ",CCV003,,Sale; Cash Converters Pty Ltd,,,,,GST,$540.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$13,365.00 ",EFT,,,,,,,,,Safety,,CCV000,2033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10677,20/12/2023,PO 4515453234,,P,OHS Employee LUMP SUM,12,Desktop HSE assessments,"$2,600.00 ",0%,"$31,200.00 ",BHP091,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$3,120.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$38,280.00 ",,,,,,,,,,Safety,,BHP000,546
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10677,20/12/2023,PO 4515453234,,P,OHS Consultant DAY,2,Project Management,"$1,800.00 ",0%,"$3,600.00 ",BHP091,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,$360.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$38,280.00 ",,,,,,,,,,Safety,,BHP000,546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10678,20/12/2023,PO 4515643924,,P,OHS Employee DAY,2,Review BHP requirements and other relevant documents,"$3,000.00 ",0%,"$6,000.00 ",BHP093,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,$600.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$13,200.00 ",,,,,,,,,,Safety,,BHP000,546
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10678,20/12/2023,PO 4515643924,,P,OHS Employee DAY,2,"Prepare guidelines,processes and activities to enable pre-qualification and ongoing compliance when performing work for or on behalf of BHP","$3,000.00 ",0%,"$6,000.00 ",BHP093,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,$600.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$13,200.00 ",,,,,,,,,,Safety,,BHP000,546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Energy Pty Ltd,,Pacific Energy Pty Ltd,110 Daddow Road,Kewdale  WA  6105,Australia,,10679,20/12/2023,,,P,OHS Employee DAY,16.5,WHS assessment and Reporting services as per attached timesheet,"$2,600.00 ",0%,"$42,900.00 ",PEG001,,Sale; Pacific Energy Pty Ltd,,,,,GST,"$4,290.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$47,762.00 ",,,,,,,,,,Safety,,PEG001,2133
Pacific Energy Pty Ltd,,Pacific Energy Pty Ltd,110 Daddow Road,Kewdale  WA  6105,Australia,,10679,20/12/2023,,,P,Kilometres OHS,416,KM travelled to and from Sustainability office and Western Power Norrogin site on 5/12/23,$1.25 ,0%,$520.00 ,PEG001,,Sale; Pacific Energy Pty Ltd,,,,,GST,$52.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$47,762.00 ",,,,,,,,,,Safety,,PEG001,2133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10680,22/12/2023,PO 4500001209,,A,ENV Employee Daily,1,Heath Thorpe,"$1,897.02 ",0%,"$1,897.02 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$9,643.20 ",,,,,,,,,,Environment,,TAP001,1919
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10680,22/12/2023,PO 4500001209,,A,ENV Consultant DAY,0.5,Claire Penny,"$1,580.85 ",0%,$790.43 ,TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$9,643.20 ",,,,,,,,,,Environment,,TAP001,1919
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10680,22/12/2023,PO 4500001209,,A,ENV Consultant DAY,4,Herman Roos,"$1,738.94 ",0%,"$6,955.75 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$9,643.20 ",,,,,,,,,,Environment,,TAP001,1919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10681,22/12/2023,PO 4500001209,,P,International Reimb ENV,1,"Airfare, Accommodation and other travelling expenses as per attached spreadsheet","$10,703.70 ",0%,"$10,703.70 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$10,703.70 ",,,,,,,,,,Environment,,TAP001,1919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAS 2013 Ltd,,CHAS 2013 Ltd,Merton Civic Centre,London Road,Morden  SM4 5DX,,10682,22/12/2023,,,A,OHS Employee HOURLY,112,Supporting services done by Jaimie Redding,$80.00 ,0%,"$8,960.00 ",CHA001,,Sale; CHAS 2013 Ltd,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$8,960.00 ",,,,,,,,,,Safety,,CHA001,2114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10686,31/12/2023,PO 51165,,P,OHS Employee HOURLY,7,WHS Senior Advisor Support,$150.00 ,0%,"$1,050.00 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$105.00 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$7,889.75 ",EFT,,,,,,,,,Safety,,SPG000,1962
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10686,31/12/2023,PO 51165,,P,OHS Employee HOURLY,79,WHS Coordination / Admin Support,$77.50 ,0%,"$6,122.50 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$612.25 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$7,889.75 ",EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10687,31/12/2023,,,P,TECH Consultant Lumpsum,41,Initial Audit,$240.00 ,0%,"$9,840.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,$984.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$19,008.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10687,31/12/2023,,,P,TECH Consultant Lumpsum,31,Annual Audit,$240.00 ,0%,"$7,440.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,$744.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$19,008.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10688,31/12/2023,,,P,TECH Consultant Lumpsum,2,Initial Audit,$120.00 ,0%,$240.00 ,PCA002,,Sale; Avetta LLC,,,,,GST,$24.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$264.00 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10689,31/12/2023,,,P,TECH Employee Hourly,36.75,Audit Administration: Maria Acevedo Bellon,$70.00 ,0%,"$2,572.50 ",PCA012,,Sale; Avetta LLC,,,,,GST,$257.25 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$5,544.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10689,31/12/2023,,,P,TECH Consultant Hourly,23.5,Audit Administration: Paul Brider and\r\nBrigitte Williams,$105.00 ,0%,"$2,467.50 ",PCA012,,Sale; Avetta LLC,,,,,GST,$246.75 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$5,544.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNally Mining & Resources,,McNally Mining & Resources,51 Alacrity Place,Henderson  WA  6166,Australia,,10690,31/01/2024,,,P,OHS Employee DAY,14,Onsite HSE support,"$1,200.00 ",0%,"$16,800.00 ",MCG004,,Sale; McNally Mining & Resources,,,,,GST,"$1,680.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$18,480.00 ",,,,,,,,,,Safety,,MCG001,2046
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10692,31/01/2024,PO 51165,,P,OHS Employee HOURLY,58.33,WHS Coordination / Admin Support,$77.50 ,0%,"$4,520.58 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$452.06 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$4,972.64 ",EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10693,31/01/2024,PO 4515643924,,P,OHS Employee DAY,5,"Prepare guidelines, processes and activities to enable pre-qualification and ongoing compliance when performing work for or on behalf of BHP","$3,000.00 ",0%,"$15,000.00 ",BHP093,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$1,500.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$16,500.00 ",,,,,,,,,,Safety,,BHP000,546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10697,31/01/2024,,,P,TECH Consultant Lumpsum,52,Initial Audit,$240.00 ,0%,"$12,480.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,248.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$23,496.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10697,31/01/2024,,,P,TECH Consultant Lumpsum,37,Annual Audit,$240.00 ,0%,"$8,880.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,$888.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$23,496.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10698,31/01/2024,,,P,TECH Consultant Hourly,36.75,Audit Administration: Paul Brider and Brigitte Williams,$105.00 ,0%,"$3,858.75 ",PCA012,,Sale; Avetta LLC,,,,,GST,$385.88 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$6,169.63 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
